borrower_income,credit_score,naics_code,equipment_type,loan_amount,down_payment,term_months,dealer_state,ltv,prior_defaults,bankruptcy_history,risk_flags,approved,loss_rate
128448.62,680.0,1119,Skid Steer,229605.55,45710.43,60,WI,0.834,0,0,,1,0.0361
135905.68,701.0,1121,Tractor,161414.56,75734.94,50,WI,0.6806,0,0,,1,0.015
128429.62,704.0,1112,Planter,147620.22,30723.13,57,MN,0.8277,0,0,,1,0.0285
127381.74,615.0,1152,Baler,164239.83,23209.96,46,SD,0.8762,0,0,low_credit,1,0.1014
100966.56,606.0,1119,Skid Steer,74054.29,12520.14,36,MN,0.8554,0,0,low_credit,1,0.0967
158074.73,688.0,1111,Sprayer,99905.62,42568.82,61,MN,0.7012,0,0,,1,0.0198
99409.55,677.0,1121,Planter,198991.31,33951.29,57,IN,0.8543,0,0,,1,0.0391
68047.61,713.0,1119,Baler,115811.79,29561.25,47,IL,0.7967,0,0,,1,0.0393
183022.49,665.0,1111,Baler,55029.04,3333.7,68,IA,0.9429,0,0,low_down_payment,1,0.0797
75459.59,717.0,1119,Sprayer,58484.43,19423.13,52,ND,0.7507,0,0,,1,0.0297
119516.0,726.0,1112,Sprayer,195272.35,19251.43,60,SD,0.9103,0,0,low_down_payment,1,0.0438
91653.24,620.0,1111,Baler,205946.36,5590.52,43,NE,0.9736,0,0,high_ltv;low_down_payment;low_credit,0,0.1375
71583.24,696.0,1111,Sprayer,274930.4,27093.56,62,SD,0.9103,0,0,low_down_payment,1,0.0701
103995.94,631.0,1113,Tractor,250203.69,66938.18,63,KS,0.7889,0,0,low_credit,1,0.0774
77427.61,667.0,1111,Sprayer,134892.72,48705.26,62,NE,0.7347,0,0,,1,0.0452
154473.46,596.0,1121,Harvester,210714.79,104473.78,74,MN,0.6685,0,0,low_credit;long_term,1,0.1044
82681.13,652.0,1111,Combine,65665.41,19267.39,71,SD,0.7731,0,0,,1,0.0647
65838.32,769.0,1151,Skid Steer,194779.58,53489.39,62,IA,0.7846,0,0,,1,0.049
114961.6,790.0,1112,Planter,200241.49,60935.38,51,IA,0.7667,0,0,,1,0.0209
82224.01,660.0,1152,Skid Steer,250088.08,45782.06,63,IL,0.8453,0,0,,0,0.0656
70069.25,712.0,1119,Loader,272238.19,63271.08,83,KS,0.8114,0,0,long_term,0,0.0696
112828.36,627.0,1151,Tractor,109799.69,27491.15,52,IN,0.7998,0,0,low_credit,0,0.0744
91127.92,658.0,1151,Planter,254552.06,21265.81,52,KS,0.9229,0,0,low_down_payment,0,0.0682
45441.08,693.0,1112,Skid Steer,182720.06,59096.28,55,MN,0.7556,0,0,low_income,1,0.0716
62540.14,706.0,3331,Tractor,241120.05,49252.58,54,SD,0.8304,0,0,,1,0.0553
93998.87,710.0,1119,Baler,216478.47,66841.52,59,IL,0.7641,0,0,,1,0.0234
81663.61,705.0,1121,Combine,290324.68,58262.35,65,IA,0.8329,0,0,,1,0.0405
30000.0,719.0,1151,Sprayer,270265.79,51235.62,39,SD,0.8406,0,0,low_income,1,0.1038
75993.35,623.0,1151,Baler,246444.13,69787.01,69,SD,0.7793,0,0,low_credit,1,0.1161
58265.55,623.0,1121,Combine,128912.75,61801.5,59,IL,0.6759,0,0,low_income;low_credit,0,0.1162
77801.59,824.0,1113,Harvester,278334.9,24713.55,64,IL,0.9185,0,0,low_down_payment,1,0.0639
75578.05,636.0,1121,Loader,271571.62,33833.64,50,KS,0.8892,0,0,low_credit,1,0.1106
95131.26,676.0,1113,Planter,188266.78,30435.33,70,IN,0.8608,0,0,,1,0.0489
102554.6,608.0,1119,Sprayer,187063.25,45715.3,55,ND,0.8036,0,0,low_credit,1,0.1007
127590.76,736.0,4238,Skid Steer,179157.37,55649.99,38,NE,0.763,0,0,,1,0.0169
95070.0,680.0,4238,Loader,235259.73,49599.41,52,IN,0.8259,0,0,,0,0.0316
115364.78,658.0,4238,Harvester,220821.04,81073.31,84,IN,0.7315,0,0,long_term,1,0.0566
67155.54,652.0,1151,Combine,173971.03,92256.23,52,SD,0.6535,0,0,,1,0.0498
111059.37,646.0,1152,Loader,263679.3,83199.37,61,SD,0.7601,0,0,,1,0.0503
165912.64,722.0,1152,Combine,258225.38,35057.7,64,NE,0.8805,0,0,,0,0.0379
75842.56,739.0,1112,Sprayer,274882.38,69892.85,48,IA,0.7973,0,0,,1,0.0326
45473.97,708.0,1119,Combine,102334.17,23656.56,71,NE,0.8122,0,0,low_income,1,0.1004
101285.59,670.0,4238,Planter,72353.59,32496.13,68,ND,0.6901,0,0,,1,0.0293
30000.0,679.0,1152,Baler,251694.84,38409.08,46,NE,0.8676,0,0,low_income,0,0.1347
37184.85,643.0,1111,Baler,281492.45,10995.59,43,MN,0.9624,0,0,high_ltv;low_down_payment;low_income,0,0.2105
71974.93,686.0,1119,Combine,128624.32,27375.87,59,ND,0.8245,0,0,,1,0.049
106778.58,710.0,1112,Planter,145451.5,18967.69,43,IA,0.8846,0,0,,1,0.0282
73467.68,666.0,1152,Skid Steer,231813.78,58344.85,48,IL,0.7989,0,0,,1,0.0519
95085.33,654.0,1111,Baler,112949.09,34357.65,52,ND,0.7668,0,0,,1,0.0401
40919.17,679.0,1113,Combine,187418.95,101041.55,79,MN,0.6497,0,0,low_income;long_term,1,0.0941
82455.61,683.0,1119,Baler,88434.29,21458.87,60,IN,0.8047,0,0,,1,0.038
58423.39,690.0,1151,Tractor,159395.89,61414.25,83,KS,0.7219,0,0,low_income;long_term,1,0.0744
182398.65,772.0,1111,Planter,261288.87,52492.67,68,MN,0.8327,0,0,,1,0.0341
193911.9,755.0,1151,Planter,178219.95,61012.18,51,NE,0.745,0,0,,1,0.0193
45843.29,662.0,1112,Loader,121732.27,32538.15,65,KS,0.7891,0,0,low_income,1,0.1229
97572.16,668.0,4238,Combine,156265.22,28878.89,72,IA,0.844,0,0,,0,0.0541
168796.14,611.0,1151,Combine,254034.85,40198.3,63,MO,0.8634,0,0,low_credit,1,0.1217
274182.67,696.0,1119,Harvester,78034.86,15106.97,61,SD,0.8378,0,0,,1,0.0313
54745.13,702.0,1113,Harvester,65907.58,14491.35,49,IL,0.8198,0,0,low_income,0,0.0659
88919.21,721.0,1121,Sprayer,266448.92,28737.98,61,ND,0.9026,0,0,low_down_payment,1,0.0445
109234.9,658.0,1151,Skid Steer,141416.05,11222.35,48,SD,0.9265,0,0,low_down_payment,1,0.0657
73418.95,634.0,1112,Skid Steer,108802.11,21850.15,59,WI,0.8328,0,0,low_credit,1,0.111
131108.53,716.0,1112,Sprayer,41689.16,14040.93,66,MO,0.7481,0,0,,1,0.0245
100924.77,676.0,1111,Tractor,324143.49,21465.36,59,IL,0.9379,0,0,low_down_payment,0,0.0599
176286.0,717.0,1119,Baler,265092.63,55915.43,62,ND,0.8258,0,0,,1,0.0305
232184.88,807.0,4238,Harvester,90947.0,22034.91,53,IL,0.805,0,0,,1,0.0247
96409.69,648.0,3331,Combine,161494.67,24388.12,39,IL,0.8688,0,0,,1,0.0517
58346.99,640.0,1112,Combine,55579.69,8656.29,73,KS,0.8652,0,0,low_income;long_term,0,0.1666
114084.38,628.0,1119,Loader,65982.51,15804.09,74,SD,0.8068,0,0,low_credit;long_term,0,0.1033
91404.4,813.0,1121,Loader,189007.99,70310.48,73,KS,0.7289,0,0,long_term,1,0.0283
121125.48,720.0,1119,Skid Steer,200452.95,0.0,56,IL,1.0,0,0,high_ltv;low_down_payment,1,0.0612
156583.54,719.0,1111,Loader,282978.16,51571.65,51,IA,0.8458,0,0,,1,0.0278
113278.13,741.0,1119,Skid Steer,214079.97,54254.98,61,KS,0.7978,0,0,,1,0.0272
143813.52,653.0,1119,Baler,94104.93,46095.84,73,IA,0.6712,0,0,long_term,0,0.0438
87897.0,666.0,1151,Sprayer,219772.79,12625.47,62,IL,0.9457,0,0,low_down_payment,1,0.0769
167878.0,830.0,1113,Sprayer,45843.66,13231.18,48,MO,0.776,0,0,,1,0.0207
63053.84,757.0,1113,Tractor,188373.92,32474.14,68,MN,0.853,0,0,,0,0.0702
63079.93,697.0,1121,Harvester,193353.09,83742.54,59,IN,0.6978,0,0,,1,0.0376
52382.62,583.0,1111,Tractor,95561.71,15537.87,72,WI,0.8601,0,0,low_income;low_credit,0,0.2316
48166.9,704.0,1151,Tractor,204775.65,45041.88,57,IL,0.8197,0,0,low_income,0,0.0836
127464.42,632.0,1111,Planter,266410.45,57630.6,36,IA,0.8222,0,0,low_credit,1,0.0613
121373.89,806.0,1112,Baler,144903.69,62583.21,70,NE,0.6984,0,0,,1,0.0218
136558.25,759.0,1111,Sprayer,196234.6,0.0,50,WI,1.0,0,0,high_ltv;low_down_payment,0,0.0565
134075.04,633.0,1151,Baler,100413.47,21160.04,69,MN,0.8259,0,0,low_credit,1,0.0903
69873.95,676.0,3331,Skid Steer,79987.44,11148.74,51,MN,0.8777,1,0,prior_default,0,0.1549
131272.5,636.0,3331,Sprayer,198149.72,35689.51,45,IA,0.8474,0,0,low_credit,1,0.069
66987.79,650.0,1111,Tractor,132324.89,11355.25,69,MN,0.921,0,0,low_down_payment,1,0.1402
173649.91,729.0,1119,Skid Steer,238968.23,98080.05,69,MN,0.709,0,0,,1,0.0223
144510.18,584.0,1111,Loader,232134.7,19124.53,65,WI,0.9239,0,0,low_down_payment;low_credit,0,0.188
88696.99,719.0,1119,Sprayer,255366.99,11886.02,60,SD,0.9555,0,0,high_ltv;low_down_payment,1,0.0579
75153.96,707.0,1113,Combine,233832.21,27700.96,76,ND,0.8941,0,0,long_term,1,0.0733
85084.83,657.0,1152,Harvester,126643.9,29473.18,56,WI,0.8112,0,0,,1,0.0524
70649.61,653.0,1119,Harvester,144032.39,25470.87,70,KS,0.8497,0,0,,1,0.1009
87163.02,655.0,1152,Loader,42995.35,13234.62,84,ND,0.7646,0,0,long_term,1,0.0699
157177.64,692.0,1152,Skid Steer,252870.56,56258.38,60,IA,0.818,0,0,,1,0.0288
105249.19,727.0,1112,Sprayer,63033.49,16740.02,61,IN,0.7902,0,0,,1,0.0265
31513.93,659.0,1113,Planter,214325.7,45884.43,83,IN,0.8237,0,1,low_income;long_term;bankruptcy,0,0.2471
80610.94,603.0,1119,Tractor,140472.29,28119.08,74,KS,0.8332,0,0,low_credit;long_term,1,0.1625
39912.75,677.0,1119,Skid Steer,108496.25,0.0,43,NE,1.0,0,0,high_ltv;low_down_payment;low_income,0,0.172
48036.54,558.0,1111,Tractor,189140.86,51370.83,49,SD,0.7864,0,0,low_income;low_credit,0,0.2197
98558.51,664.0,1121,Skid Steer,40557.02,13556.63,69,SD,0.7495,0,0,,1,0.0402
168983.85,734.0,1119,Baler,213656.85,25299.95,80,ND,0.8941,0,0,long_term,1,0.0547
97962.59,708.0,1151,Tractor,56103.15,12539.68,54,IN,0.8173,0,0,,1,0.0262
139488.31,659.0,3331,Tractor,343998.79,2592.7,57,MN,0.9925,0,0,high_ltv;low_down_payment,1,0.0958
78347.33,723.0,4238,Harvester,180335.13,74951.72,67,ND,0.7064,0,0,,1,0.0293
161922.47,679.0,3331,Harvester,186644.07,17153.71,65,IN,0.9158,0,0,low_down_payment,1,0.0571
87874.12,677.0,1152,Tractor,217365.91,24046.0,61,NE,0.9004,0,0,low_down_payment,0,0.0564
94763.13,613.0,1151,Baler,292791.08,12862.37,84,KS,0.9579,0,0,high_ltv;low_down_payment;low_credit;long_term,0,0.1981
101797.11,628.0,4238,Planter,247336.34,64247.27,56,MO,0.7938,0,0,low_credit,1,0.0754
106564.65,744.0,1119,Baler,93543.12,37757.81,66,SD,0.7124,0,0,,1,0.0216
46784.77,708.0,4238,Loader,64291.03,13198.83,62,IA,0.8297,0,0,low_income,0,0.0934
131652.32,748.0,1119,Baler,282072.8,35010.89,52,IA,0.8896,0,0,,1,0.0328
74518.5,755.0,1121,Loader,189723.46,63032.54,38,ND,0.7506,0,0,,1,0.0247
85636.88,639.0,3331,Planter,251891.72,93054.78,84,MN,0.7302,0,0,low_credit;long_term,1,0.0882
197360.62,643.0,4238,Combine,206538.21,71220.26,54,WI,0.7436,0,0,,1,0.0455
113808.02,672.0,3331,Combine,258810.67,54240.14,64,IA,0.8267,0,0,,1,0.0428
97083.89,618.0,1119,Loader,240682.61,50512.55,54,IA,0.8265,0,0,low_credit,0,0.0938
131702.21,685.0,3331,Skid Steer,72693.22,35507.03,49,IA,0.6718,0,0,,1,0.0157
104781.75,661.0,1113,Tractor,199605.13,45920.04,43,MO,0.813,0,0,,1,0.0366
42599.63,661.0,4238,Sprayer,251753.51,36533.13,76,NE,0.8733,0,0,low_income;long_term,0,0.1767
87070.84,699.0,1121,Tractor,48419.4,3520.42,64,SD,0.9322,0,0,low_down_payment,1,0.0535
73324.66,690.0,3331,Planter,150158.49,28211.23,55,NE,0.8418,0,0,,1,0.0451
72288.55,720.0,4238,Tractor,190013.48,11716.06,54,IL,0.9419,0,0,low_down_payment,1,0.0686
104514.2,697.0,1121,Loader,131721.9,24577.7,84,MO,0.8428,1,0,long_term;prior_default,0,0.1287
103246.74,731.0,1112,Tractor,203773.75,47862.14,70,NE,0.8098,0,0,,1,0.0324
142368.94,605.0,1151,Loader,99186.65,24629.88,61,WI,0.8011,1,0,low_credit;prior_default,0,0.1957
159180.04,779.0,1121,Loader,143533.86,28331.6,79,MN,0.8352,1,0,long_term;prior_default,1,0.1209
242133.16,663.0,1113,Planter,92646.2,18256.13,70,MN,0.8354,0,0,,1,0.0555
106171.12,694.0,3331,Sprayer,122185.02,59430.27,59,IL,0.6728,0,0,,1,0.0167
119876.71,705.0,1119,Harvester,69152.36,10704.03,62,KS,0.866,0,0,,1,0.035
104747.15,744.0,1151,Skid Steer,299670.91,27628.4,76,MO,0.9156,0,0,low_down_payment;long_term,1,0.0611
155591.08,746.0,1111,Combine,289529.29,54781.13,62,WI,0.8409,1,0,prior_default,1,0.0966
43374.91,683.0,3331,Combine,34576.65,12588.11,64,IL,0.7331,0,0,low_income,1,0.0855
60714.24,777.0,3331,Tractor,90563.51,10463.74,54,IL,0.8964,0,0,,1,0.0709
166142.99,639.0,1111,Harvester,268985.05,890.06,58,WI,0.9967,0,0,high_ltv;low_down_payment;low_credit,0,0.1343
61371.02,581.0,1151,Combine,240585.61,104785.27,36,NE,0.6966,0,0,low_credit,1,0.1363
104397.63,673.0,1121,Harvester,241455.55,38534.27,63,MO,0.8624,0,0,,1,0.0468
116994.47,713.0,4238,Loader,245979.03,44407.99,84,MN,0.8471,0,0,long_term,1,0.0496
82263.15,656.0,1111,Combine,156003.57,17395.49,58,IN,0.8997,0,0,,0,0.077
64722.99,764.0,1113,Planter,37147.78,7937.16,84,SD,0.824,0,0,long_term,1,0.082
88695.92,640.0,1112,Planter,165739.83,12531.34,36,MO,0.9297,0,0,low_down_payment;low_credit,1,0.0844
138041.97,642.0,1112,Combine,90135.64,33803.04,68,IN,0.7273,0,0,,1,0.0528
57792.58,752.0,1121,Baler,116336.98,28034.66,49,KS,0.8058,0,0,low_income,1,0.0589
115425.35,686.0,1151,Skid Steer,152667.8,24353.19,54,IN,0.8624,0,0,,1,0.033
89774.59,706.0,1111,Combine,193323.17,18564.22,53,NE,0.9124,0,0,low_down_payment,1,0.0402
83045.58,630.0,1112,Baler,150402.56,61325.61,72,MN,0.7104,0,0,low_credit,1,0.0805
121027.22,676.0,1151,Combine,313618.94,33854.33,48,IN,0.9026,0,0,low_down_payment,1,0.0456
144646.8,736.0,4238,Loader,265796.44,34507.3,66,WI,0.8851,0,0,,1,0.0396
76380.21,654.0,1112,Sprayer,195891.18,44241.34,53,KS,0.8158,0,0,,1,0.0663
62841.89,658.0,1119,Skid Steer,259186.08,68243.2,66,IL,0.7916,1,0,prior_default,0,0.178
110845.63,688.0,1111,Loader,50052.47,10413.31,64,ND,0.8278,0,0,,1,0.0326
69247.29,689.0,3331,Harvester,187393.34,66025.84,61,ND,0.7395,0,0,,0,0.0389
60221.48,793.0,1152,Harvester,271784.47,63455.13,71,NE,0.8107,0,0,,1,0.0682
97032.07,733.0,1119,Harvester,165966.16,55826.63,67,MN,0.7483,0,0,,1,0.0249
189502.15,649.0,1152,Harvester,118267.64,28480.9,64,IN,0.8059,0,0,,1,0.0581
60420.1,737.0,1119,Baler,155743.7,35155.66,64,MO,0.8158,0,0,,0,0.0632
59185.6,712.0,4238,Baler,93154.26,24046.41,76,ND,0.7948,0,0,low_income;long_term,1,0.0837
193233.64,638.0,3331,Skid Steer,125502.3,25825.54,56,IN,0.8293,0,0,low_credit,1,0.0729
167678.94,716.0,1119,Loader,105189.3,44170.95,68,SD,0.7043,0,0,,1,0.0216
174459.2,715.0,1113,Skid Steer,143464.06,33325.73,73,KS,0.8115,0,0,long_term,1,0.0378
162862.97,680.0,1113,Loader,135621.19,41605.4,51,IN,0.7652,0,0,,1,0.0251
121165.92,686.0,1113,Baler,98377.19,12851.04,59,NE,0.8845,0,0,,1,0.0381
84829.44,663.0,1111,Sprayer,51334.97,16164.43,52,IN,0.7605,0,0,,1,0.0387
87935.17,715.0,1112,Planter,84206.17,3504.35,61,NE,0.96,0,0,high_ltv;low_down_payment,1,0.0606
183998.58,564.0,1112,Planter,231263.06,6484.54,56,NE,0.9727,0,0,high_ltv;low_down_payment;low_credit,0,0.2265
76386.14,744.0,1113,Planter,185227.43,23169.18,53,KS,0.8888,0,0,,1,0.0471
59917.82,627.0,1151,Skid Steer,146565.12,63338.47,64,SD,0.6982,0,0,low_income;low_credit,0,0.1198
30000.0,709.0,1119,Loader,58271.91,10100.67,66,IN,0.8523,0,0,low_income,0,0.1371
92892.59,588.0,1111,Baler,263749.6,80922.54,71,NE,0.7652,0,0,low_credit,0,0.1313
67356.29,691.0,1113,Sprayer,73349.39,11623.15,65,MO,0.8632,0,0,,0,0.0633
117462.38,621.0,1121,Harvester,141193.95,65636.46,41,IN,0.6827,0,0,low_credit,1,0.0494
116496.48,725.0,1121,Planter,141950.19,25674.36,60,NE,0.8468,0,0,,1,0.0318
30000.0,698.0,1119,Sprayer,243309.84,0.0,64,MO,1.0,0,0,high_ltv;low_down_payment;low_income,1,0.1999
190755.57,680.0,1113,Combine,183816.7,43108.92,50,ND,0.81,0,0,,1,0.0289
100442.69,785.0,1113,Baler,209806.75,107631.85,50,MO,0.6609,0,0,,1,0.0139
87743.16,717.0,1113,Planter,271510.93,70969.5,51,IL,0.7928,0,0,,1,0.0244
185481.17,733.0,4238,Harvester,119473.41,37444.18,47,NE,0.7614,0,0,,1,0.0193
81091.66,642.0,1151,Skid Steer,252765.62,49145.25,67,IN,0.8372,0,0,,0,0.089
114066.11,670.0,1119,Harvester,128564.79,27699.02,75,SD,0.8227,0,0,long_term,1,0.0559
143123.77,610.0,1111,Baler,69055.25,11294.15,47,NE,0.8594,0,0,low_credit,0,0.1045
120026.57,802.0,3331,Baler,71248.29,24822.08,51,SD,0.7416,0,0,,1,0.0191
144497.62,790.0,1121,Baler,89337.0,15807.95,77,IN,0.8497,0,0,long_term,1,0.0454
142768.0,554.0,4238,Skid Steer,168498.2,34803.26,57,MO,0.8288,0,0,low_credit,0,0.1789
102923.56,728.0,1121,Tractor,74599.78,6072.8,66,IN,0.9247,0,0,low_down_payment,1,0.05
137800.76,657.0,4238,Baler,117645.16,14412.05,36,IA,0.8909,0,0,,1,0.0463
105159.68,701.0,1121,Combine,52892.02,4433.71,66,WI,0.9227,0,0,low_down_payment,0,0.0496
116054.89,627.0,1151,Baler,131248.81,26834.3,41,NE,0.8303,0,0,low_credit,1,0.0715
30000.0,589.0,1152,Sprayer,295650.2,49373.88,67,NE,0.8569,0,0,low_income;low_credit,0,0.2442
30000.0,716.0,1151,Baler,176752.76,45522.64,84,WI,0.7952,1,0,low_income;long_term;prior_default,0,0.2187
86076.74,590.0,3331,Baler,253282.8,46329.66,45,IN,0.8454,0,0,low_credit,1,0.1325
143191.3,684.0,1151,Skid Steer,122165.26,38512.76,57,IA,0.7603,0,0,,1,0.0249
118951.21,700.0,4238,Baler,131112.83,31577.76,58,MO,0.8059,0,0,,1,0.0268
86922.72,593.0,4238,Planter,339680.76,7062.51,43,IN,0.9796,0,0,high_ltv;low_down_payment;low_credit,0,0.1847
30000.0,738.0,1151,Tractor,253749.54,54151.57,54,NE,0.8241,0,0,low_income,1,0.1153
146054.03,781.0,1119,Planter,71020.56,22478.39,50,SD,0.7596,0,0,,1,0.0201
89353.26,684.0,1112,Baler,243101.83,29490.21,63,MN,0.8918,0,0,,1,0.0436
92542.34,705.0,4238,Planter,241835.31,42964.51,67,NE,0.8491,0,0,,1,0.0355
98844.12,820.0,1111,Harvester,197369.08,128219.04,49,SD,0.6062,0,0,,1,0.0111
190251.19,608.0,1119,Harvester,312257.02,35317.7,55,ND,0.8984,0,0,low_credit,1,0.1283
123332.95,732.0,1113,Loader,148800.56,22676.61,72,IL,0.8678,0,0,,1,0.0407
30000.0,710.0,1121,Tractor,236884.91,28837.55,54,MN,0.8915,0,0,low_income,1,0.1356
167075.03,696.0,1152,Loader,265067.88,70342.9,53,WI,0.7903,0,0,,1,0.0235
155399.23,746.0,1151,Harvester,73053.73,10585.82,69,WI,0.8734,0,0,,1,0.0397
163657.96,702.0,1151,Tractor,91008.99,17812.93,36,MO,0.8363,0,0,,1,0.0214
124712.17,675.0,3331,Baler,189207.52,27244.87,68,WI,0.8741,0,0,,1,0.0506
83695.41,640.0,1151,Combine,104272.3,14365.05,57,KS,0.8789,0,0,low_credit,0,0.0949
66488.52,727.0,3331,Tractor,103394.72,37634.91,48,WI,0.7331,0,0,,0,0.0333
188982.64,660.0,1112,Tractor,72794.24,7811.6,45,MN,0.9031,0,0,low_down_payment,1,0.0567
108487.16,645.0,1111,Harvester,209939.62,51554.18,56,KS,0.8028,0,0,,1,0.055
30000.0,808.0,3331,Loader,76122.74,29224.98,49,WI,0.7226,0,0,low_income,1,0.0834
86354.06,650.0,1112,Harvester,282264.84,10583.06,40,IA,0.9639,0,0,high_ltv;low_down_payment,0,0.0891
178797.94,658.0,4238,Baler,233921.12,49567.7,52,IL,0.8252,1,0,prior_default,1,0.1225
228618.16,668.0,1111,Planter,250378.58,20414.39,57,NE,0.9246,0,0,low_down_payment,1,0.0626
32784.78,693.0,3331,Sprayer,250804.22,38170.75,57,KS,0.8679,0,0,low_income,0,0.126
137632.47,648.0,1151,Combine,185049.88,18746.44,66,IN,0.908,0,0,low_down_payment,1,0.0894
133696.65,650.0,3331,Sprayer,196441.22,94779.91,60,SD,0.6745,0,0,,1,0.0351
106927.02,628.0,1152,Tractor,53277.78,6663.78,64,SD,0.8888,0,0,low_credit,0,0.1081
122814.9,700.0,3331,Planter,172853.22,86581.19,44,IN,0.6663,0,0,,1,0.0129
84807.17,670.0,3331,Skid Steer,234366.18,47149.13,59,IL,0.8325,0,0,,1,0.0479
148766.12,787.0,1113,Tractor,197331.62,65358.66,68,IA,0.7512,0,0,,1,0.0256
79987.33,702.0,1121,Planter,45451.33,10302.75,53,IA,0.8152,0,0,,1,0.0335
168771.31,657.0,1152,Skid Steer,165451.66,15876.23,61,WI,0.9124,0,0,low_down_payment,1,0.0757
149030.51,712.0,1152,Baler,153896.3,2919.64,52,WI,0.9814,0,0,high_ltv;low_down_payment,1,0.0547
50265.84,734.0,1151,Baler,97549.67,12441.52,50,MN,0.8869,0,0,low_income,0,0.0896
130691.5,724.0,1151,Skid Steer,135850.46,33249.22,60,IL,0.8034,0,0,,1,0.0273
30000.0,658.0,1121,Skid Steer,318380.43,28811.45,50,IL,0.917,0,0,low_down_payment;low_income,0,0.1904
30000.0,712.0,1119,Skid Steer,163829.88,0.0,62,SD,1.0,0,0,high_ltv;low_down_payment;low_income,0,0.1977
138970.16,676.0,1113,Sprayer,48247.6,4469.52,80,MO,0.9152,0,0,low_down_payment;long_term,1,0.0797
81110.49,663.0,1113,Harvester,97407.18,39102.13,84,NE,0.7136,0,0,long_term,0,0.0604
111489.86,637.0,3331,Skid Steer,84351.51,22800.06,57,KS,0.7872,0,0,low_credit,1,0.0662
108578.16,615.0,1121,Baler,109589.31,15799.23,62,MN,0.874,0,0,low_credit,0,0.1191
75747.98,677.0,4238,Loader,207709.71,99126.83,74,MO,0.6769,0,0,long_term,1,0.0431
147821.63,623.0,1151,Combine,187075.22,24105.63,70,SD,0.8859,0,0,low_credit,0,0.1201
108997.25,657.0,1112,Planter,96334.24,12179.6,63,ND,0.8878,0,0,,1,0.0657
129637.88,743.0,1113,Planter,200954.82,66639.4,66,IN,0.751,0,0,,1,0.0248
143287.08,641.0,1152,Sprayer,72716.62,0.0,62,KS,1.0,0,0,high_ltv;low_down_payment,1,0.1285
87874.67,720.0,1112,Baler,135579.73,22213.24,61,NE,0.8592,0,0,,1,0.0356
158271.23,772.0,1113,Skid Steer,145916.09,88679.15,41,IN,0.622,0,0,,1,0.0104
136612.28,583.0,3331,Loader,112749.56,52153.89,49,IL,0.6837,0,0,low_credit,0,0.0931
118551.23,778.0,1151,Harvester,77663.41,11998.35,55,SD,0.8662,0,0,,1,0.0316
120222.11,738.0,1119,Harvester,246831.74,22366.3,54,IA,0.9169,0,0,low_down_payment,1,0.0412
44423.81,726.0,1112,Tractor,201915.33,30796.54,60,WI,0.8677,0,1,low_income;bankruptcy,0,0.2132
173649.46,781.0,1151,Loader,289747.16,38783.94,65,IL,0.8819,0,0,,1,0.0386
30000.0,763.0,1111,Sprayer,252873.71,58619.1,53,ND,0.8118,0,0,low_income,1,0.1107
30000.0,618.0,1112,Combine,110427.11,48427.97,60,SD,0.6951,1,0,low_income;low_credit;prior_default,1,0.2195
89025.49,628.0,4238,Baler,137662.12,34848.35,58,NE,0.798,0,0,low_credit,0,0.08
166581.8,709.0,1112,Planter,195862.25,80740.7,44,IN,0.7081,0,0,,1,0.0151
62717.33,724.0,3331,Loader,207493.52,34410.67,43,ND,0.8578,0,0,,1,0.052
156435.63,632.0,1121,Planter,71195.49,30102.31,65,MO,0.7028,0,0,low_credit,1,0.06
30000.0,830.0,1121,Loader,57639.89,4446.4,70,MO,0.9284,1,0,low_down_payment;low_income;prior_default,1,0.2475
80606.44,750.0,1111,Sprayer,168964.2,31262.9,53,IA,0.8439,0,1,bankruptcy,1,0.1254
201867.09,747.0,1111,Skid Steer,202279.51,50026.37,36,MO,0.8017,0,0,,1,0.0189
64352.84,713.0,1152,Combine,72209.34,7691.49,64,ND,0.9037,0,0,low_down_payment,1,0.0825
102146.84,655.0,1112,Planter,232469.6,44303.75,51,WI,0.8399,0,0,,1,0.0494
171607.53,784.0,1121,Sprayer,215249.94,60803.09,72,NE,0.7797,1,0,prior_default,1,0.0908
78850.36,700.0,4238,Baler,267314.77,15984.68,64,NE,0.9436,0,0,low_down_payment,1,0.0674
162953.5,755.0,1113,Combine,119165.94,39384.99,65,IN,0.7516,0,0,,0,0.0245
79145.64,685.0,1112,Tractor,145213.32,13637.57,48,IN,0.9141,0,0,low_down_payment,0,0.0535
80250.94,721.0,1119,Sprayer,81346.71,15575.85,54,SD,0.8393,0,0,,1,0.0367
76092.32,549.0,3331,Tractor,147572.54,19430.91,40,IL,0.8836,0,0,low_credit,0,0.209
93594.01,697.0,3331,Planter,183918.86,55549.75,74,KS,0.768,0,0,long_term,0,0.033
65497.29,693.0,1121,Planter,145206.1,34575.23,67,WI,0.8077,0,0,,1,0.0569
61653.77,641.0,1112,Harvester,198175.24,81383.47,44,IA,0.7089,0,0,,1,0.0713
158635.04,660.0,1152,Skid Steer,166522.09,67784.52,77,MN,0.7107,0,0,long_term,1,0.047
100019.8,706.0,1151,Loader,198435.25,39476.78,61,WI,0.8341,0,0,,1,0.0309
112823.71,768.0,1111,Sprayer,122687.12,22077.15,61,SD,0.8475,0,0,,1,0.0324
144363.36,714.0,4238,Tractor,110810.2,34209.0,61,IN,0.7641,0,0,,1,0.0241
