loan_amount,equipment_age,down_payment_percent,ltv,borrower_income,credit_score,trade_in_present,equipment_type,borrower_state,naics_code,risk_flag_count,missing_serial_indicator,equipment_age_variance,approval,risk_score,optimal_down_payment_percent,optimal_term_months
148836.68,11.0,0.15188787062033787,1.021726629959972,75412.86,719.5501806575884,0.0,Sprayer,OK,1113,2.0,0.0,0.0,0,46.94727157919799,0.30799332746194186,86
145606.44,6.333333333333333,0.16961452786181894,0.9293179251171398,118578.41,558.7677190199762,0.0,Planter,MO,1119,2.0,0.0,38.22222222222223,0,53.5003507673059,0.31261382632720713,61
189279.38,4.0,0.1952111718844245,0.6003596928796318,104040.53,685.2028622976544,1.0,Loader,OH,1112,1.0,0.0,0.0,1,35.61605885470877,0.34397905417500696,62
61317.36,10.0,0.09754924629811067,0.616384173703554,78963.71,736.4166488990356,0.0,Harvester,ND,3331,1.0,0.0,49.0,1,35.860841056296174,0.27582756418551835,67
96875.44,14.666666666666666,0.3182987235133917,0.8934966192381706,160229.0,635.6865221083218,1.0,Loader,IA,1113,4.0,1.0,0.888888888888889,0,59.06397181975017,0.4201707798738914,80
254782.99,10.0,0.21264510277903212,1.227099930004079,164866.39,728.1299514525701,0.0,Tillage,KS,4238,1.0,0.0,0.0,1,50.87296851931158,0.360899165740409,78
186468.95,8.5,0.42712666789735,0.8030384143734175,146907.43,664.4909757256711,0.0,Sprayer,IA,1111,0.0,0.0,20.25,1,21.28334392901114,0.5,80
88105.23,5.666666666666667,0.2834460936085437,0.5355196477307933,89723.29,767.6224342232192,0.0,Loader,OH,1151,0.0,0.0,9.555555555555555,1,18.481996413488762,0.4964821007815662,75
275749.88,14.0,0.24948739575701417,0.9839816131960587,50730.77,673.6852529663599,0.0,Harvester,ND,1121,4.0,1.0,0.0,0,69.74942346717522,0.35998854882266373,76
66629.07,2.0,0.2326630897516888,1.031454948784186,40000.0,728.2446185537783,0.0,Harvester,ND,1119,2.0,0.0,0.0,1,49.37596027620094,0.3839111691992869,63
95686.4,15.0,0.22288273678573908,0.8230844131753862,149874.2,682.2456656405569,0.0,Planter,MO,1112,1.0,0.0,0.0,1,34.91035356954905,0.403062029646641,87
345566.32,5.0,0.31667485365534953,1.2059280993253076,110894.0,687.2767183547178,1.0,Tillage,IN,1121,2.0,0.0,4.0,1,59.02704916522933,0.41862075532489085,79
153653.27,12.0,0.18580714566945947,0.7747226557120599,132500.94,634.565887770705,0.0,Loader,KS,1152,2.0,0.0,0.0,1,32.11238525197106,0.3715823751655174,69
62011.37,12.666666666666666,0.07844638707072732,0.6791130312640434,40000.0,629.5271157343327,0.0,Harvester,IL,1112,4.0,0.0,17.555555555555557,0,67.95021635154488,0.19254595436763755,68
188923.8,13.0,0.3398298452873444,0.5999489059003117,113303.41,654.3924386864111,0.0,Combine,WI,4238,1.0,0.0,9.0,1,38.38976055363824,0.5,81
196256.09,2.0,0.33523757634150997,0.820820880759095,172822.59,599.7537558214026,0.0,Harvester,OH,1121,2.0,1.0,0.0,0,32.542689424913824,0.5,81
118528.81,6.5,0.1532500153455998,0.8998712306101994,45298.3,605.1006138612855,1.0,Loader,IA,3331,3.0,0.0,6.25,0,66.91205640778881,0.2394259025300222,71
273962.62,2.0,0.23443504430142234,0.9243300564688945,87881.86,616.1193551339388,0.0,Harvester,OK,1111,2.0,0.0,0.0,0,50.549359319221,0.38333632566298037,67
156132.18,15.0,0.1772432115231124,1.1753631709889767,109506.5,622.4504825497206,0.0,Loader,WI,3331,3.0,0.0,0.0,0,66.29308856550226,0.2946570343921079,75
137599.93,5.0,0.2717256559166187,0.6955847956756589,55459.78,674.2498625274153,1.0,Loader,KS,1121,2.0,0.0,6.0,0,44.59966287938779,0.4025263301578431,78
347287.73,8.0,0.18982721321412885,1.2837256562325372,139217.88,778.9280919174234,0.0,Planter,IA,1119,1.0,0.0,9.0,0,49.65622924891115,0.34051475471630654,74
97700.01,13.0,0.1678197034073708,0.9134274467585747,233543.6,596.2556285984036,1.0,Harvester,NE,1152,4.0,0.0,0.0,0,63.41725083646949,0.26098520173443174,77
54104.24,12.0,0.15182602675921517,0.7249194014419943,145294.3,628.7518442611818,0.0,Tillage,WI,1121,2.0,0.0,4.666666666666667,1,46.37609995535609,0.309073826848503,52
82107.42,11.0,0.42132897828501387,0.9489122275957261,40000.0,676.7246799914249,1.0,Tillage,WI,1113,5.0,1.0,0.0,0,79.17686232413386,0.4829752536367461,83
380338.47,2.5,0.22949639349718864,1.263688955180545,177859.57,631.0793152802278,0.0,Planter,MN,1112,2.0,0.0,6.25,1,63.708492892286,0.35207940771261664,76
80941.56,3.0,0.15808712074737777,0.932331972016028,40000.0,660.535681997683,1.0,Planter,ND,1113,3.0,0.0,0.0,0,55.839723306008956,0.2664076741353598,88
134627.09,9.5,0.0721814452850813,0.9790780319682614,149758.59,572.4374672155677,0.0,Harvester,OK,4238,3.0,0.0,0.25,0,60.23127830464123,0.20171888867579885,81
194282.25,7.0,0.005974456329566141,0.9481550782908464,54279.63,772.5679725104966,1.0,Tractor,WI,1152,5.0,1.0,0.0,0,78.29666513098954,0.06938112606758706,66
218623.37,0.0,0.17460710905440416,0.8372169450870496,49534.65,632.9800234282724,1.0,Sprayer,WI,1112,4.0,1.0,0.0,0,63.58717520692804,0.26743275864054805,88
197567.44,12.0,0.21044979433888986,1.0248759427373926,154622.72,689.4604048007011,0.0,Harvester,OH,4238,2.0,0.0,0.0,0,48.52896623975008,0.3633918618593897,72
77310.82,6.0,0.14604295095410172,0.8183462472341102,198291.02,766.2324376212343,0.0,Tillage,OK,1152,1.0,0.0,18.666666666666668,1,29.55699301703102,0.3369289649200397,68
179879.34,3.0,0.2540779320691946,0.6729846110525746,56563.09,658.8537796430446,1.0,Planter,OK,1112,3.0,1.0,0.0,0,52.934615185781304,0.368208701697632,57
220992.41,10.0,0.07859834024838137,0.9673381505761534,82523.32,681.2180354447635,0.0,Harvester,MN,1112,2.0,0.0,0.0,0,42.71022772655884,0.2431778847952637,78
135161.23,8.0,0.10900839617103207,0.5821282392985742,174989.52,575.8561755021549,1.0,Tillage,NE,1113,3.0,0.0,9.0,0,49.680106813880755,0.22964818254327055,85
111782.03,2.0,0.3583043657610593,1.0964481602474612,156061.99,782.6685662420397,0.0,Sprayer,IA,3331,1.0,0.0,0.0,1,41.93644845738358,0.5,70
93613.39,11.5,0.16873601994720983,0.9930668699964064,94433.87,680.882929584037,0.0,Loader,ND,3331,2.0,0.0,6.25,0,52.03464331140394,0.3146667333244019,83
56586.95,10.5,0.312464699878682,0.7368810455536459,40000.0,758.8303390049343,0.0,Sprayer,ND,1112,2.0,0.0,6.25,1,43.225642734735885,0.4760134144092102,61
93971.8,8.0,0.20225973692852667,1.0148253984009832,136660.28,593.6886276182921,0.0,Harvester,WI,1112,2.0,0.0,16.0,0,59.27458620694463,0.3337105645146374,75
243862.02,8.5,0.15026969106854102,0.822838581749295,157634.22,592.6095184062957,0.0,Harvester,ND,1151,1.0,0.0,30.25,0,40.16549935326259,0.3199386923620159,64
133225.49,10.0,0.193408446663098,0.8056870453235948,126565.3,711.9931626603465,1.0,Combine,IN,1121,1.0,0.0,0.0,1,30.11811973432172,0.3531722071944545,73
114006.53,4.0,0.12897356243558508,0.8941477671007068,145670.73,830.0,0.0,Tractor,IL,1112,1.0,0.0,0.0,1,36.80946956938524,0.3053546232968146,79
266767.67,5.0,0.11714623129965103,1.0199697154501366,163659.05,614.4848340712954,1.0,Combine,IA,1119,5.0,1.0,0.0,0,74.95028993887517,0.1872456514219007,69
107581.36,7.5,0.11165212245435262,0.786268277548309,126084.14,717.4462430394759,1.0,Sprayer,SD,1112,3.0,1.0,2.25,0,40.691954372946476,0.25026821370845964,67
75347.51,4.0,0.2864181559935346,1.2131951589712275,62843.99,578.859307488722,0.0,Sprayer,KS,1112,2.0,0.0,0.0,0,67.36430411903744,0.40168954775545973,73
95165.93,2.5,0.14630696322817507,1.0595143146956265,40000.0,627.9273550409894,1.0,Harvester,OK,1152,6.0,1.0,6.25,0,100.0,0.1663069632281751,78
206852.36,0.0,0.08924177122565265,0.6747710345572785,141286.31,693.2050882014496,1.0,Planter,IL,1111,3.0,1.0,0.0,1,47.80652682586252,0.21362871757392762,81
60103.32,5.0,0.13612971943857893,0.981131995282943,147531.02,577.4463665248389,1.0,Tractor,ND,3331,4.0,0.0,0.0,0,71.30418534453764,0.21352134874950365,67
247539.95,5.0,0.13918181804092933,0.9036548796752286,40000.0,765.9168150251943,1.0,Tractor,SD,1152,5.0,1.0,4.0,0,68.39403841877454,0.2223937412033802,78
78034.62,13.666666666666666,0.233682955979099,0.6263644137039714,208028.87,727.7037059560053,0.0,Planter,SD,4238,1.0,0.0,1.5555555555555556,1,30.516742123400736,0.4226494717322975,63
255495.5,9.0,0.22809740357881916,1.0642137599406918,132974.7,669.4293840692849,0.0,Loader,IL,1111,1.0,0.0,0.0,1,44.821499869929305,0.38845440383896057,75
58927.44,9.333333333333334,0.25829166083483435,0.9181057767045662,115823.32,714.7507397752727,0.0,Harvester,KS,1112,1.0,0.0,8.222222222222221,1,37.00953748312973,0.43427258586857487,73
114225.45,8.5,0.32754397304880867,0.7023540589448828,57726.72,713.4916504266467,0.0,Tractor,IL,1113,1.0,0.0,2.25,1,42.253263344415224,0.4930374463599782,61
167948.0,4.666666666666667,0.22850167584224196,0.7363811025486708,140827.53,661.0306534429585,0.0,Sprayer,KS,3331,0.0,0.0,21.555555555555554,1,28.459847153680684,0.4215819815348806,69
93428.27,10.0,0.24709416890461758,0.9598995934570106,138397.37,680.2680865328264,0.0,Tillage,OK,1112,1.0,0.0,1.0,1,36.528103795801556,0.4240379613130145,73
66369.76,0.0,0.18542380446016465,0.7168346890947913,99456.2,703.5906410656731,0.0,Harvester,OH,1152,0.0,0.0,0.0,1,23.461832463299704,0.3885001395335652,69
272943.84,13.333333333333334,0.07486714250422602,0.8992879131110783,145362.5,654.1744140462846,0.0,Tractor,OH,1111,2.0,0.0,5.5555555555555545,0,46.8337196437024,0.2311997032168212,70
102349.84,13.5,0.19989522029328646,1.0139023372686076,40000.0,745.4836446583173,0.0,Combine,IL,1112,3.0,0.0,2.25,0,59.267318841992676,0.3313605826093011,71
111850.69,7.0,0.08410467525136282,1.239513375534639,74451.9,702.9496602570462,0.0,Tillage,WI,1121,2.0,0.0,26.0,1,54.097534758836474,0.2259096057336899,73
82333.29,15.0,0.3507058673759175,0.7449605673564161,164114.97,652.690756663737,0.0,Harvester,SD,1111,1.0,0.0,2.6666666666666665,1,34.09042886014562,0.5,71
234984.43,6.0,0.3554481141718107,0.7889345725331227,215994.5,799.4879386917822,0.0,Harvester,MN,1121,0.0,0.0,1.0,1,25.41259405094981,0.5,82
107497.62,14.5,0.2881593942479319,0.7428415257111418,232953.33,683.2853861615735,0.0,Tractor,OK,1151,1.0,0.0,6.25,1,31.622988024343226,0.4749134181992455,75
147761.77,11.5,0.24528433945213576,0.5048076121020746,157200.46,676.1893576579698,0.0,Planter,OK,1112,1.0,0.0,20.25,1,18.427664277243235,0.4584290108976493,59
212268.94,8.0,0.13250099365809923,0.7953329222272968,103692.6,772.2217721178918,0.0,Tillage,KS,1151,1.0,0.0,26.0,1,30.862353021280953,0.32077628761553734,77
61263.88,11.5,0.059923454659198294,0.8543215396124267,149157.06,692.3195534527633,1.0,Tractor,OK,3331,4.0,1.0,2.25,0,65.38325050796698,0.14915695364326434,79
100018.57,13.0,0.1377629774323172,0.6495256576695465,124756.42,648.3698276632529,0.0,Sprayer,ND,1119,3.0,0.0,18.666666666666668,0,51.211654619506774,0.28533966819330364,70
166398.48,11.0,0.18265710072833913,0.8183786310405012,40000.0,601.1387913373627,0.0,Sprayer,KS,1113,3.0,0.0,34.666666666666664,0,62.32923892219336,0.3079986228839524,61
139452.71,0.0,0.20122275498862122,0.9345583392910595,104731.46,605.5050227275665,0.0,Tractor,IN,3331,2.0,0.0,0.0,0,51.1346025741781,0.34895354984026505,65
67322.2,11.5,0.09663525994130169,0.8362735753096213,64127.9,665.1316886345664,0.0,Combine,MN,1119,2.0,0.0,20.25,0,43.548052352802394,0.25953915523569693,76
67776.54,9.0,0.16264587911318712,0.8850859668718082,100936.57,662.0533454171373,0.0,Harvester,NE,1152,0.0,0.0,25.0,1,25.458853823207132,0.36172817146677283,69
203271.71,10.0,0.10207379501777908,0.7120263281877794,59076.7,724.9549514183227,1.0,Combine,SD,1113,3.0,0.0,0.0,0,49.129740187596674,0.22381431464258575,96
134382.42,5.0,0.37789426326656383,0.9791768114702206,79111.34,600.9316941110866,0.0,Loader,IA,4238,2.0,0.0,4.0,0,53.75095687438899,0.5,86
191375.35,6.0,0.4057405043078627,1.0674536213908472,114158.62,675.6708739912086,1.0,Loader,WI,1152,2.0,0.0,14.0,0,50.79380874228759,0.5,81
190551.92,0.3333333333333333,0.1438352996509197,0.7862377189006179,193208.37,770.4384532940987,1.0,Tillage,MO,3331,3.0,1.0,0.22222222222222224,0,45.89978663879428,0.2720357263733312,72
248007.39,9.333333333333334,0.21889414082483521,0.7654307110273143,151400.49,726.4389371379705,1.0,Loader,KS,1119,2.0,1.0,36.22222222222223,1,29.8230613119298,0.37924801820097565,67
117590.04,10.333333333333334,0.1738750606107928,0.9606957470361482,110864.21,730.4879344243581,0.0,Combine,SD,1151,2.0,0.0,17.555555555555557,0,47.68967126885808,0.32849571807307665,61
104671.79,12.0,0.17909420757615527,0.9921554320328531,158916.84,759.3479877795926,0.0,Tractor,IL,1151,2.0,0.0,32.666666666666664,0,42.00504883921501,0.34508410989772526,78
85614.6,10.666666666666666,0.3450546895032153,1.0036516601987469,126889.68,683.7827796020739,0.0,Harvester,SD,3331,2.0,0.0,2.8888888888888893,1,47.405617073947525,0.5,63
64178.97,17.0,0.0855179239251935,0.9914389033236735,119683.25,698.1027281767559,0.0,Tractor,ND,3331,3.0,0.0,0.0,1,57.26981817267449,0.22097828757984456,50
166334.02,9.0,0.10135045650480023,1.0496978442205496,94312.55,613.7456760701393,0.0,Planter,IA,1113,3.0,0.0,24.666666666666668,0,64.07411597352218,0.22320222455775585,76
77415.49,14.0,0.07209811345789417,1.0265435017779843,91932.17,664.5885428773831,0.0,Harvester,ND,4238,3.0,0.0,0.0,0,60.376868504759074,0.20134437644837605,81
160117.08,7.0,0.3011930737717732,0.7967358074883248,115872.36,694.3504901300201,0.0,Sprayer,ND,4238,0.0,0.0,16.0,1,25.429871918205645,0.5,60
361383.6,12.0,0.0,1.1953562388393337,98861.37,667.0534131931339,0.0,Planter,ND,1119,3.0,0.0,0.0,0,62.40428202030745,0.1251914359593851,80
230452.91,12.666666666666666,0.18934154805745473,0.7147737150833803,95037.94,775.3089272560632,0.0,Tillage,IA,4238,1.0,0.0,13.555555555555555,1,32.002705893395905,0.3753361362706629,76
200436.79,9.0,0.24216050282288296,0.6795901524540673,145274.38,607.8076909099382,0.0,Harvester,IA,1119,1.0,0.0,16.0,1,34.392524080569856,0.42337545466174326,56
189800.14,11.333333333333334,0.0,0.9944463871939783,159462.98,586.9291323788314,0.0,Planter,IA,1113,5.0,1.0,44.22222222222222,0,83.03019522050432,0.08393960955899135,59
35865.36,15.0,0.19274844741236538,0.4575087288991299,113866.19,614.5674372205718,0.0,Sprayer,OK,1112,2.0,0.0,0.6666666666666666,0,46.670835189691445,0.3494067770329825,71
116359.37,15.0,0.28353282486706544,0.8934868741419207,56259.2,677.0100833772043,0.0,Harvester,NE,1112,3.0,1.0,0.0,0,60.86782861941047,0.4117971676282445,87
211789.55,11.0,0.22088716802122224,1.0079808854445564,73218.89,741.3737890691247,0.0,Sprayer,IA,1152,3.0,1.0,9.0,0,57.18355840588533,0.3565200512094516,69
103316.03,10.5,0.2497918306815938,0.7968171264689599,166497.22,716.619026167334,0.0,Combine,WI,1119,1.0,0.0,30.25,1,32.40051285392791,0.434990804973738,77
133334.52,9.333333333333334,0.17679550328842722,0.5725442130256015,149906.45,616.497445168141,0.0,Planter,MN,3331,1.0,0.0,10.888888888888888,1,24.59999782950804,0.3775955076294112,82
150165.71,10.0,0.1813411124296501,0.5272086250132197,193747.82,646.823877710322,0.0,Tractor,KS,1152,1.0,0.0,0.0,1,39.73653447692555,0.35186804347579903,79
141795.64,7.0,0.16885306058519384,0.8461609111450202,118549.91,733.7445477586192,1.0,Tractor,WI,1121,1.0,0.0,9.0,1,28.25366788383162,0.33234572481753055,77
210403.39,3.0,0.2890008491938692,0.8087653157094044,130716.62,742.7226744427539,0.0,Tractor,MO,3331,0.0,0.0,0.0,1,18.1972986186279,0.5,66
198524.46,6.0,0.21111581485806888,0.6779924643014743,116991.16,730.8925881336265,0.0,Planter,OK,1119,0.0,0.0,0.0,1,34.70402835070215,0.3917077581566646,66
83000.3,6.0,0.11996885423254675,0.910768906803094,214221.44,670.6576341214216,0.0,Sprayer,IA,1121,3.0,1.0,25.0,0,58.60339413701859,0.2527620659585096,77
178549.42,6.333333333333333,0.3816322400825468,0.6159318558296217,51054.03,629.6767931849948,0.0,Planter,IL,3331,3.0,1.0,14.888888888888891,0,58.166667748857535,0.5,62
297803.22,7.0,0.2022917065742272,0.934015439650942,114635.15,714.1122861860304,1.0,Tractor,WI,4238,3.0,1.0,0.0,0,52.041612568625006,0.3182084814369772,90
85894.62,11.666666666666666,0.28605001749147846,0.6141655929677683,100762.62,751.3025844517557,1.0,Loader,IL,1113,2.0,0.0,13.555555555555555,1,46.34641238074189,0.4133571927299947,75
89193.92,2.3333333333333335,0.0,1.02661068786127,88911.63,680.5754944767027,0.0,Sprayer,OH,1113,2.0,0.0,0.8888888888888888,0,50.932321743232166,0.14813535651353565,75
67966.94,6.333333333333333,0.07878286192906435,0.8940330515428072,152981.93,698.0372402526322,1.0,Harvester,OH,1119,2.0,0.0,33.55555555555556,0,44.36772086795474,0.2100474201931549,63
242281.99,14.0,0.18112284604581746,0.8145744992869618,162949.26,743.5219230178184,0.0,Harvester,IN,1111,1.0,0.0,1.0,1,22.305731459276384,0.3865113831272647,69
243915.07,7.0,0.2277616979260904,0.7911496628600061,150222.23,727.4139702366506,0.0,Combine,IL,3331,0.0,0.0,0.0,1,27.680400906827266,0.4224008961124359,71
190738.98,10.0,0.15066754231509985,0.7811031364404283,145946.35,650.7302696520926,1.0,Tractor,ND,1152,1.0,0.0,16.666666666666668,1,36.62158461714786,0.29742437308080416,86
379003.5,2.5,0.14129437478312362,1.1790184918430158,168306.9,705.2102971593393,0.0,Sprayer,MN,1119,2.0,0.0,6.25,1,61.010273414836426,0.2692738279534508,84
99444.91,4.666666666666667,0.15594957689284877,1.0231414393558684,106313.95,698.93233279635,1.0,Tillage,IA,1152,3.0,1.0,3.5555555555555554,0,49.20570872246356,0.2775381594479216,67
116350.09,0.5,0.4002396358552541,0.6526145287937144,74430.16,694.7855969769163,0.0,Harvester,SD,1152,1.0,1.0,0.25,1,46.23165726652727,0.5,66
120266.73,6.5,0.18472492290792975,0.9528494373183718,94676.89,597.4984717101371,0.0,Tillage,SD,1121,2.0,0.0,42.25,0,49.375306647563356,0.33597430961280306,65
202207.22,9.5,0.26146526180744095,1.021780475730573,142539.32,563.9234243956149,1.0,Tillage,IN,1151,4.0,1.0,12.25,0,72.65841147245567,0.33614843886252965,62
264482.54,1.0,0.17466331769522161,0.8697790250093155,77466.92,713.6665747426654,0.0,Tractor,NE,1119,0.0,0.0,0.6666666666666666,1,32.97046580374777,0.3587223860877261,70
151385.82,1.0,0.11746057520513822,1.1012876291770188,45529.03,741.8426491494886,1.0,Tillage,WI,3331,5.0,1.0,0.0,1,78.87946906774364,0.17970163706965095,88
60133.88,10.0,0.08875635804080609,0.7852287946270993,183820.3,748.6126846096026,0.0,Tractor,KS,4238,1.0,0.0,32.666666666666664,1,28.139188412653922,0.2824779812154983,73
81268.03,10.0,0.1970227652968076,0.5847348326992396,126424.66,733.4255939808302,0.0,Sprayer,WI,1151,0.0,0.0,20.666666666666668,1,24.416691400123085,0.39818938249656144,73
119410.54,8.5,0.268305593934382,0.45,166437.96,673.4327793450527,1.0,Planter,MN,1111,2.0,1.0,0.25,1,32.89038708531932,0.42252481976374334,71
279623.96,8.5,0.23538091868922895,0.8786695663875913,114053.98,728.6969245331768,0.0,Tillage,ND,1111,0.0,0.0,2.25,1,24.403364127489915,0.4365741904342491,68
111703.85,10.0,0.22531003771729224,0.7342729750679958,135867.32,645.9721094672382,0.0,Loader,ND,1112,1.0,0.0,0.0,1,28.70199013657708,0.4179060574441381,65
255564.7,13.333333333333334,0.044414618604776634,1.2365595520759536,68577.75,731.3370754029934,0.0,Combine,IA,1152,3.0,0.0,6.888888888888888,0,70.37629071249714,0.15366203717978236,67
117129.78,7.0,0.23294075840915235,0.7786419860535453,101254.82,654.3370031267376,1.0,Sprayer,MO,1113,2.0,1.0,0.0,1,44.83102024120814,0.36327871792673605,74
181020.74,5.0,0.16877491805672368,1.0233779254935995,102051.74,695.7579516438469,0.0,Sprayer,MN,1121,1.0,0.0,0.0,1,30.61712554652889,0.35754066696366593,86
147399.33,2.6666666666666665,0.249469498577434,0.6874208955553738,128402.63,723.0445801966373,0.0,Loader,SD,4238,0.0,0.0,9.555555555555557,1,19.16005247480146,0.4611493936278311,60
111375.9,10.0,0.27861773394999356,0.8360199895707393,222452.07,771.8371364688251,0.0,Tractor,MO,1112,0.0,0.0,0.0,1,20.122056624543905,0.48837362070090573,63
45555.02,0.0,0.39467665272865604,0.5299736876973591,105880.09,709.129477519492,1.0,Loader,KS,1151,2.0,1.0,0.0,0,36.723396649652706,0.5,73
240897.83,7.0,0.13300712179537655,0.8943410930681616,147200.14,697.5225764524184,0.0,Sprayer,MO,1152,1.0,0.0,0.0,1,28.765480341392465,0.3254761611125916,93
88160.89,3.0,0.058104490943898884,1.1498148992393569,156797.22,662.8664256970015,1.0,Planter,IL,1112,3.0,0.0,4.0,0,65.6953480522791,0.1467137948393407,83
79943.41,8.5,0.12989051651911668,0.9938351899835627,147945.59,668.4875612076688,0.0,Loader,IA,1113,3.0,1.0,30.25,0,58.621877346732546,0.2626467618256516,70
336290.94,12.0,0.2811570587333696,1.153579313519815,136230.57,699.1352173693116,0.0,Tillage,OH,1111,3.0,1.0,9.0,1,61.4572774946937,0.4082425037439822,81
232111.79,5.0,0.23964652558813052,0.8631000689400685,88686.01,647.5313051100102,0.0,Tractor,IA,3331,1.0,0.0,0.0,1,31.25394981930701,0.4271386259495165,69
